Sultan Salahuddin Abdul Aziz Shah Polytechnic|Malaysia
Sultan Azlan Shah Polytechnic|Malaysia
Sultan Idris Shah Polytechnic|Malaysia
Sultan Mizan Zainal Abidin Polytechnic|Malaysia
Seberang Perai Polytechnic|Malaysia
PTPL College|Malaysia
Sultanah Bahiyah Polytechnic|Malaysia
Tunku Syed Sirajuddin Polytechnic|Malaysia
Ungku Omar Premier Polytechnic|Malaysia
Raffles University|Malaysia
Saito College|Malaysia
Segi University College|Malaysia
Sunway University College|Malaysia
Swinburne University of Technology, Sarawak Campus|Malaysia
Taj International College|Malaysia
Tunku Abdul Rahman Chinese College|Malaysia
Taylor's University College|Malaysia
TPM College|Malaysia
UCSI University|Malaysia
University College of Technology & Innovation (UCTI)|Malaysia
Universiti Darul Iman|Malaysia
Universiti Teknologi Mara|Malaysia
Universiti Kebangsaan Malaysia|Malaysia
Universiti Malaya|Malaysia
Universiti Malaysia Kelantan|Malaysia
University Malaysia Pahang|Malaysia
Universiti Malaysia Sabah|Malaysia
University of Management and Technology|Malaysia
Universiti Malaysia Terengganu|Malaysia
Universiti Kuala Lumpur|Malaysia
Universiti Malaysia Perlis|Malaysia
Universiti Malaysia Sarawak|Malaysia
University Tun Abdul Razak|Malaysia
Universiti Industri Selangor|Malaysia
Universiti Sultan Zainal Abidin|Malaysia
Universiti Tun Abdul Razak|Malaysia
Universiti Tenaga Nasional|Malaysia
Universiti Putra Malaysia|Malaysia
Universiti Pendidikan Sultan Idris|Malaysia
Universiti Sains Malaysia|Malaysia
Tunku Abdul Rahman University (Chinese University)|Malaysia
Universiti Tunku Abdul Rahman|Malaysia
Universiti Teknikal Malaysia Melaka|Malaysia
Universiti Tun Hussein Onn Malaysia|Malaysia
Universiti Teknologi Malaysia|Malaysia
Petronas Technology University|Malaysia
Universiti Teknologi Petronas|Malaysia
Universiti Utara Malaysia|Malaysia
West Minster International College|Malaysia
Wawasan Open University|Malaysia
Cyryx College|Maldives
Mandhu College|Maldives
Maldives National University|Maldives
Université de Bamako|Mali
European Institute of Education|Malta
International Tourism Institute|Malta
University of Malta|Malta
Université des Antilles et de la Guyane|Martinique
Université de Nouakchott|Mauritania
University of Mauritius|Mauritius
University of Technology|Mauritius
Universidad Anáhuac|Mexico
Universidad de La Salle, Bajío|Mexico
Benemerita Universidad Autónoma de Puebla|Mexico
Universidad de Guanajuato, Campus León|Mexico
Centro de Enseñanza Técnica Industrial|Mexico
CETYS Universidad|Mexico
Centro de Estudios Universitarios Monterrey|Mexico
Centro Universitario Ixtlahuaca|Mexico
Centro de Estudios Universitarios Xochicalco|Mexico
Universidad Champagnat|Mexico
Universidad Autónoma de Chapingo|Mexico
El Colegio de México|Mexico
Universidad Cuauhtémoc|Mexico
Universidad Autónoma Metropolitana - Xochimilco|Mexico
Dirección General de Institutos Tecnológicos|Mexico
Escuela Bancaria y Comercial|Mexico
Escuela Nacional de Estudios Superiores Unidad León|Mexico
Universidad Fray Luca Paccioli|Mexico
Universidad Hispanoamericana|Mexico
Universidad Itaca|Mexico
Instituto Politécnico Nacional|Mexico
Instituto Tecnológico Autonómo de México|Mexico
Instituto Tecnológico de Aguascalientes|Mexico
Instituto Tecnológico de Celaya|Mexico
Instituto Tecnologico de Durango|Mexico
Instituto Tecnológico y de Estudios Superiores de Monterrey (ITESM)|Mexico
Instituto Tecnológico y de Estudios Superiores de Occidente|Mexico
Instituto Tecnológico de León|Mexico
Instituto Tecnologico de Minatitlan|Mexico
Instituto Tecnológico de Morelia|Mexico
Instituto Tecnológico de Querétaro|Mexico
Instituto Tecnológico de San Luis Potosí|Mexico
Instituto Tecnológico de Sonora|Mexico
Universidad Autónoma Metropolitana - Iztapalapa|Mexico
Universidad Pedagógica Nacional, Unidad León|Mexico
Universidad Iberoamericana, Campus León|Mexico
Universidad del Valle de Puebla|Mexico
Universidad Motolinía del Pedregal|Mexico
Universidad Olmeca|Mexico
Politécnico de Guanajuato|Mexico
Universidad Autónoma del Estado de Hidalgo|Mexico
Universidad Autónoma de Zacatecas|Mexico
Universidad Pedagógica Veracruzana|Mexico
Tecnologico de Baja California, Universidad|Mexico
Universidad del Tepeyac|Mexico
Instituto de Estudios Superiores de la Sierra|Mexico
Universidad Autónoma Agraria "Antonio Narro"|Mexico
Universidad Autónoma de Aguascalientes|Mexico
Universidad Autónoma de Baja California|Mexico
Universidad Autónoma de Baja California Sur|Mexico
Universidad Autónoma "Benito Juárez" de Oaxaca|Mexico
Universidad Autónoma de Campeche|Mexico
Universidad Autónoma de Chihuahua|Mexico
Universidad Autónoma de Ciudad Juárez|Mexico
Universidad Autónoma de la Ciudad de México|Mexico
Universidad Autónoma de Coahuila|Mexico
Universidad Autonoma  de Durango|Mexico
Universidad Autónoma de Yucatán|Mexico
Universidad Autonoma España de Durango|Mexico
Universidad Autónoma del Estado de México|Mexico
Universidad Autónoma del Estado de Morelos|Mexico
Universidad Autónoma de Fresnillo|Mexico
Universidad Autónoma de Guadalajara|Mexico
Universidad Autónoma de Guerrero|Mexico
Universidad Autónoma de la Laguna|Mexico
Universidad Autónoma Metropolitana|Mexico
Universidad Autónoma del Noreste|Mexico
Universidad Autónoma de Nuevo León|Mexico
Universidad Autónoma de Nayarit|Mexico
Universidad Autónoma de Querétaro|Mexico
Universidad Autónoma de San Luis Potosí|Mexico
Universidad Anáhuac del Sur|Mexico
Universidad Autónoma de Sinaloa|Mexico
Universidad Autónoma de Tamaulipas|Mexico
Universidad Autónoma de Tlaxcala|Mexico
Universidad del Bajío|Mexico
Universidad del Centro de México|Mexico
Universidad Cientifica Latinoamericana de Hidalgo|Mexico
Universidad de Colima|Mexico
Universidad de Celaya|Mexico
Universidad de Cuautitlan Izcalli|Mexico
Universidad de Hermosillo|Mexico
Universidad de Monterrey|Mexico
Universidad de Monterrey|Mexico
Universidad de San Miguel|Mexico
Universidad de Guadalajara|Mexico
Universidad de las Américas|Mexico
Universidad de las Américas - Puebla|Mexico
Universidad de Occidente|Mexico
Universidad Don Vasco|Mexico
Universidad Franciscana de México|Mexico
Universidad Franco-Mexicana|Mexico
Universidad de Guanajuato|Mexico
Universidad Iberoamericana|Mexico
Universidad Intercontinental|Mexico
Universidad Insurgentes Plantel León|Mexico
Universidad Juárez Autónoma de Tabasco|Mexico
Universidad Juárez del Estado de Durango|Mexico
Universidad Justo Sierra|Mexico
Universidad Latinoamericana|Mexico
Universidad Lasallista Benavente|Mexico
Universidad La Salle Cuernavaca|Mexico
Universidad La Salle|Mexico
Universidad Madero|Mexico
Universidad México Americana del Norte|Mexico
Universidad del Mar|Mexico
Universidad Michoacana de San Nicolás de Hidalgo|Mexico
Universidad México Internacional|Mexico
Universidad Metropolitana Latin Campus|Mexico
Universidad Metropolitana de Monterrey|Mexico
Universidad Mexicana del Noreste|Mexico
Universidad de Montemorelos|Mexico
Universidad Mesoamericana de San Agustín|Mexico
Universidad Autónoma del Carmen|Mexico
Universidad Autónoma de Chiapas|Mexico
Universidad Nacional Autónoma de México|Mexico
Universidad del Norte|Mexico
Universidad del Noreste|Mexico
Universidad España de Durango|Mexico
Universidad de Ciencias y Artes de Chiapas|Mexico
Universidad de Comunicación Avanzada|Mexico
Universidad Kino|Mexico
Universidad del Mayab|Mexico
Universidad Mexicana|Mexico
Universidad Tecnológica de México|Mexico
Universidad del Valle de Atemajac|Mexico
Universidad Jóse Vasconcelos|Mexico
Universidad Chapultepéc|Mexico
Universidad de León|Mexico
Universidad la Concordia|Mexico
Universidad Motolinía del Pedegral|Mexico
Universidad Salesiana|Mexico
Universidad Autónoma de Veracruz Villa Rica|Mexico
Universidad Latina|Mexico
Universidad de Norteamerica|Mexico
Universidad del Noroeste|Mexico
Universidad Nuevo Mundo|Mexico
Universidad Obrera de Mexico|Mexico
Universidad Popular Autonóma del Estado de Puebla|Mexico
Instituto Politécnico Nacional, Campus Guanajuato|Mexico
Universidad Panamericana|Mexico
Universidad Pedagógica Nacional|Mexico
Universidad de Quintana Roo|Mexico
Universidad Regional Miguel Hidalgo|Mexico
Universidad Regiomontana|Mexico
Universidad Regional del Sureste|Mexico
Universidad de la Sierra A.C.|Mexico
Universidad Simón Bolivar|Mexico
Universidad Santa Fe|Mexico
Universidad de Sonora|Mexico
Universidad Tecnologica de la Mixteca|Mexico
Universidad Tecnologica de Nezahualcoyotl|Mexico
Universidad del Valle del Bravo|Mexico
Universidad Valle del Grijalva|Mexico
Universidad del Valle de México|Mexico
Universidad Veracruzana|Mexico
Universidad del Valle de Toluca|Mexico
Universidad Xicotepetl|Mexico
Universidad Cristóbal Colón|Mexico
Westhill University|Mexico
Universidad Autónoma Metropolitana - Azcapotzalco|Mexico
Academy of Economic Studies of Moldova|Moldova, Republic of
Comrat State University|Moldova, Republic of
Moldova State Agricultural University|Moldova, Republic of
Moldova Cooperative Trade University|Moldova, Republic of
Free International University of Moldova|Moldova, Republic of
Pedagogical State University "Ion Creanga"|Moldova, Republic of
University of Applied Sciences of Moldova|Moldova, Republic of
Balti State University "Alecu Russo"|Moldova, Republic of
Moldova State University of Medicine and Pharmacy "N. Testemitsanu"|Moldova, Republic of
Moldova State University|Moldova, Republic of
Tiraspol State University|Moldova, Republic of
Moldova Technical University|Moldova, Republic of
University of Southern Europe (Monaco Business School)|Monaco
Health sciences University of Mongolia|Mongolia
University of the Humanities|Mongolia
Institute of Commerce and Business|Mongolia
Mongolian State University of Arts and Culture|Mongolia
Mongolian State University of Agriculture|Mongolia
Mongolian State University of Education|Mongolia
Mongolian University of Science and Technology|Mongolia
Mongolian National University|Mongolia
Orkhon University|Mongolia
Ulaanbaatar University|Mongolia
University of Montenegro|Montenegro
University of Science, Arts and Technology|Montserrat
Ecole Nationale d'Architecture|Morocco
Al Akhawayn University|Morocco
Ecole des Hautes Etudes en Gestion Informatique et Communication|Morocco
Ecole Mohammadia d'Ingénieurs|Morocco
Ecole National d'Agriculture de Meknes|Morocco
Ecole Supérieure de Commerce et des Affaires|Morocco
Université Ibn Zohr Agadir|Morocco
Institut Supérieur de Commerce et d'Administration des Entreprises|Morocco
Ecole des Hautes Etudes Commerciales MAROC|Morocco
Institut des Hautes Etudes de Management|Morocco
Ecole Supérieure d'Informatique et de Management|Morocco
International Institute for Higher Education|Morocco
Institute of Management and Business Technology|Morocco
Institut National des Postes et Télécommunications|Morocco
ISFORT - Institut de Formation en Technologie Alimentaire|Morocco
Institut Supérieur de Management et de Technologie (MATCI)|Morocco
Université Hassan II - Aïn Chock|Morocco
Université Moulay Ismail Meknès|Morocco
Ecole Superieure des Télécommunications|Morocco
Université Abdelmalek Essadi|Morocco
Université Cadi Ayyad|Morocco
Université Chouaib Doukkali|Morocco
Université Hassan Ier - Settat|Morocco
Université Hassan II - Mohammadia|Morocco
Université Mohammed V - Agdal|Morocco
Université Mohammed V - Souissi|Morocco
Université Ibn Toufail|Morocco
Université Mohammed Ier|Morocco
Université Sidi Mohammed Ben Abdellah|Morocco
Instituto Superior de Ciênicas e Tecnologia de Moçambique|Mozambique
Instituto Superior Politécnico e Universitário|Mozambique
Instituto Superior de Relações Internacionais (ISRI)|Mozambique
Universidade Católica de Moçambique|Mozambique
Universidade Eduardo Mondlane|Mozambique
Universidade Pedagógica|Mozambique
Universidade Zambeze|Mozambique
Universidade Lúrio|Mozambique
International Theravada Buddhist Missionary University|Myanmar
Mandalay Technological University|Myanmar
Myanmar Aerospace Engineering University|Myanmar
Technological University (Banmaw)|Myanmar
Technological University (Dawei)|Myanmar
Technological University (Hinthada)|Myanmar
Technological University (Hmawbi)|Myanmar
Technological University (Hpaan)|Myanmar
Technological University (Kalay)|Myanmar
Technological University (Kyaing Tong)|Myanmar
Technological University (Kyaukse)|Myanmar
Technological University (Lashio)|Myanmar
Technological University (Loikaw)|Myanmar
Technological University (Magway)|Myanmar
Technological University (Mandalay)|Myanmar
Technological University (Maubin)|Myanmar
Technological University (Mawlamyaing)|Myanmar
Technological University (Meikhtila)|Myanmar
Technological University (Monywa)|Myanmar
Technological University (Myeik)|Myanmar
Technological University (Myitkyina)|Myanmar
Technological University (Pakokku)|Myanmar
Technological University (Pathein)|Myanmar
Technological University (Pinlon)|Myanmar
Technological University (Pyay)|Myanmar
Technological University (Sittwe)|Myanmar
Technological University (Taunggyi)|Myanmar
Technological University (Taungoo)|Myanmar
Technological University (Thanlyin)|Myanmar
Technological University (West Yangon)|Myanmar
Technological University (Yangon)|Myanmar
University of Computer Studies, Yangon|Myanmar
University of Medicine 1, Yangon|Myanmar
University of Medicine Magway|Myanmar
Institute of Information Technology|Namibia
Ilsa Independent College|Namibia
International University of Management|Namibia
Polytechnic of Namibia|Namibia
University of Namibia|Namibia
Agriculture and Forestry University|Nepal
B.P.Koirala Institute of Health Sciences|Nepal
Kathmandu University|Nepal
Lumbini Buddhist University|Nepal
Nepal Sanskrit University|Nepal
Pokhara University|Nepal
Purbanchal University|Nepal
Tribhuvan University Kathmandu|Nepal
American University of the Caribbean, Sint Maarten|Netherlands
University of Sint Eustatius School of Medicine|Netherlands
International University School of Medicine (IUSOM)|Netherlands
St.James's School of Medicine, Bonaire|Netherlands
University of the Netherlands Antilles, Curacao|Netherlands
Dutch Delta University|Netherlands
De Haagse Hogeschool|Netherlands
Erasmus University Rotterdam|Netherlands
European Open University|Netherlands
Fontys University of Applied Sciences|Netherlands
Foundation University|Netherlands
Hanze University Groningen|Netherlands
Hogeschool voor de Kunsten Utrecht (HKU)|Netherlands
Hotelschool The Hague|Netherlands
Hogeschool Rotterdam|Netherlands
Hogeschool Leiden|Netherlands
Hogeschool Utrecht|Netherlands
Hogeschool van Amsterdam|Netherlands
Hogeschool Inholland|Netherlands
Islamic University of Rotterdam|Netherlands
Institute of Social Studies|Netherlands
International Institute for Geo - Information Science and Earth Observation|Netherlands
Leiden University|Netherlands
NHTV Breda University of Professional Education|Netherlands
Nyenrode Business University|Netherlands
Open University of the Netherlands|Netherlands
Roosevelt Academy University College|Netherlands
University of Groningen|Netherlands
Radboud University|Netherlands
Saxion Universities|Netherlands
Stenden University|Netherlands
Tilburg University|Netherlands
Delft University of Technology|Netherlands
Eindhoven University of Technology|Netherlands
UNESCO-IHE Institute for Water Education|Netherlands
Maastricht University|Netherlands
University of Twente|Netherlands
Utrecht University|Netherlands
University of Amsterdam|Netherlands
University for Humanistics (UH)|Netherlands
Vrije Universiteit Amsterdam|Netherlands
Wageningen University|Netherlands
Christelijke Hogeschool Windesheim|Netherlands
Wittenborg University|Netherlands
Zuyd University|Netherlands
University of New Caledonia|New Caledonia
University of Auckland|New Zealand
Auckland University of Technology|New Zealand
University of Canterbury|New Zealand
Christchurch Polytechnic Institute of Technology|New Zealand
Lincoln University|New Zealand
Massey University|New Zealand
Open Polytechnic|New Zealand
University of Otago|New Zealand
Victoria University of Wellington|New Zealand
University of Waikato|New Zealand
Universidad Americana|Nicaragua
Universidad Centroamericana|Nicaragua
Universidad Ciencias Comerciales|Nicaragua
Universidad Centroamericana de Ciencias Empresariales (UCEM)|Nicaragua
Universidad Nicaragüense de Ciencia y Tecnológica|Nicaragua
Universidad de Managua (U de M)|Nicaragua
Universidad Hispanoamericana|Nicaragua
Universidad de las Américas (ULAM)|Nicaragua
Universidad Nacional Agraria|Nicaragua
Universidad Nacional Autonoma de Nicaragua|Nicaragua
Universidad Catolica "Redemptoris Mater"|Nicaragua
Universidad Iberoamericana de Ciencia y Tecnologia|Nicaragua
Universidad Nacional de Ingenieria|Nicaragua
Universidad Internacional de Integración de América Latina|Nicaragua
Universidad Politecnica de Nicaragua|Nicaragua
Universidad Popular de Nicaragua (UPONIC)|Nicaragua
Universidad de las Regiones Autónomas de la Costa Caribe Nicaragüense|Nicaragua
Université Abdou Moumouni de Niamey|Niger
Adekunle Ajasin University|Nigeria
Ambrose Alli University|Nigeria
Abia State Polytechnic|Nigeria
Abia State University|Nigeria
Afe Babalola University|Nigeria
Ahmadu Bello University|Nigeria
Adeyemi College of Education|Nigeria
The Achievers University|Nigeria
Ajayi Crowther University|Nigeria
Adeleke University|Nigeria
Adamawa State University|Nigeria
Akwa Ibom State University of Technology|Nigeria
Al-hikmah University|Nigeria
Anambra State University of Science and Technology|Nigeria
Abubakar Tafawa Balewa University|Nigeria
Auchi Polytechnic|Nigeria
ABTI American University of Nigeria|Nigeria
African University of Science and Technology|Nigeria
Babcock University|Nigeria
Bauchi State University, Gadau|Nigeria
Baze University Abuja|Nigeria
Bells University of Technology|Nigeria
Bingham University|Nigeria
Benson Idahosa University|Nigeria
Bowen University|Nigeria
Benue State University|Nigeria
Bayero University Kano|Nigeria
Caleb University|Nigeria
Caritas University|Nigeria
College of Education Ikere|Nigeria
College of Education Oju|Nigeria
Covenant University|Nigeria
Crawford University|Nigeria
Crescent University|Nigeria
Cross River University of Science and Technology|Nigeria
Ebonyi State University|Nigeria
Ekiti State University|Nigeria
Enugu State University of Science and Technology|Nigeria
Federal College Of Education (Technical), Akoka|Nigeria
The Federal Polytechnic Offa|Nigeria
Fountain University|Nigeria
Federal University of Petroleum Resources|Nigeria
Federal University of Technology, Akure|Nigeria
Federal University of Technology, Minna|Nigeria
Federal University of Technology, Owerri|Nigeria
Federal University of Technology, Yola|Nigeria
Godfrey Okoye University|Nigeria
Godfrey Okoye University|Nigeria
Gombe State University|Nigeria
Ibrahim Babangida University|Nigeria
Imo State University|Nigeria
Igbinedion University|Nigeria
Joseph Ayo Babalola University|Nigeria
Kaduna State University|Nigeria
Kogi State University|Nigeria
Kebbi State University of Science and Technology|Nigeria
Katsina University|Nigeria
Kano State University of Technology Wudil|Nigeria
Kwara State Polytecnic|Nigeria
Kwararafa University|Nigeria
Kwara State University|Nigeria
Lagos State Polytechnic|Nigeria
Lagos State University|Nigeria
Ladoke Akintola University of Technology|Nigeria
Lead City University of Ibadan|Nigeria
Landmark University|Nigeria
Madonna University|Nigeria
Michael Okpara University of Agriculture|Nigeria
Lagos City Polytechnic|Nigeria
Nigerian Defence Academy|Nigeria
Niger Delta University|Nigeria
National Open University of Nigeria|Nigeria
Novena University|Nigeria
Nasarawa State University Keffi|Nigeria
Nigerian Turkish Nile University|Nigeria
Obafemi Awolowo University Ile-Ife|Nigeria
Obong University|Nigeria
Oduduwa University|Nigeria
Olabisi Onabanjo University|Nigeria
Ondo State University of Science and Technology|Nigeria
Pan-African University|Nigeria
Paul University|Nigeria
Polytechnic Ibadan|Nigeria
Akanu Ibiam Federal Polytechnic, Unwana|Nigeria
Renaissance University|Nigeria
Redeemers University|Nigeria
Salem University|Nigeria
Sokoto State University|Nigeria
Tansian University|Nigeria
Tai Solarin University of Education|Nigeria
Taraba State University|Nigeria
University of Agriculture Makurdi|Nigeria
Usmanu Danfodiyo University Sokoto|Nigeria
University of Ibadan|Nigeria
Umaru Musa Yar'Adua University|Nigeria
University of Agriculture Abeokuta|Nigeria
University of Benin|Nigeria
University of Abuja|Nigeria
University of Calabar|Nigeria
University of Jos|Nigeria
University of Lagos|Nigeria
University of Ilorin|Nigeria
University of Maiduguri|Nigeria
University of Mkar|Nigeria
Osun State University|Nigeria
University of Portharcourt|Nigeria
University of Uyo|Nigeria
Nnamdi Azikiwe University|Nigeria
University of Nigeria|Nigeria
Rivers State University of Science and Technology|Nigeria
Veritas University|Nigeria
Western Delta University|Nigeria
Wellspring University|Nigeria
Wesley University of Science and Technology|Nigeria
Yaba College of Technology|Nigeria
St Clements University - Higher Education School|Niue
Oslo School of Architecture|Norway
Norwegian School of Management BI|Norway
Agder University College|Norway
Bergen University College|Norway
Bodo Regional University|Norway
Finnmark University College|Norway
Lillehammer University College|Norway
Molde University College|Norway
National College of Art and Design|Norway
Norwegian School of Economics and Business Administration|Norway
Norwegian University of Sport and Physical Education|Norway
Norway's Information Technology University College|Norway
Norwegian Teacher Academy for Studies in Religion and Education|Norway
Agricultural University of Norway|Norway
Norwegian State Academy of Music|Norway
Norwegian University of Science and Technology|Norway
National Academy of Fine Arts|Norway
University of Bergen|Norway
University of Oslo|Norway
University of Stavanger|Norway
University of Tromsø|Norway
Norwegian University of Life Sciences|Norway
Norwegian College of Veterinary Medicine|Norway
Arab Open University|Oman
Al-Buraimi University College|Oman
Dhofar University|Oman
Ibra College of Technology|Oman
Majan University College|Oman
Muscat College|Oman
Oman College Of Management & Technology|Oman
Sohar University|Oman
Sultan Qaboos University|Oman
Sur University College|Oman
University of Nizwa|Oman
Abasyn University Peshawar|Pakistan
Allama Iqbal Open University|Pakistan
Azad Jammu and Kashmir University|Pakistan
Aga Khan University|Pakistan
University of Islamic Studies|Pakistan
Al-Khair University|Pakistan
Alpha Omega University|Pakistan
Asian Management Institute|Pakistan
Asia Pacific Institute of Information Technology Pakistan (APIIT PAK)|Pakistan
Air University|Pakistan
American University of Hawaii, Punjab Campus|Pakistan
North West Frontier Province Agricultural University|Pakistan
Bahria University|Pakistan
Barani Institute of Information Technology|Pakistan
Barani Institute of Management Sciences|Pakistan
Baqai Medical University|Pakistan
Institute of Business & Technology|Pakistan
Balochistan University of Engineering and Technology Khuzdar|Pakistan
Balochistan University of Information Technology & Management Sciences|Pakistan
Bahauddin Zakariya University, Multan|Pakistan
College of Business Management ( CBM )|Pakistan
Cecos Univeristy of Information Technology|Pakistan
COMSATS Institute of Information Technology, Abbottabad|Pakistan
COMSATS Institute of Information Technology, Attock|Pakistan
COMSATS Institute of Information Technology|Pakistan
COMSATS Institute of Information Technology, Lahore|Pakistan
COMSATS Institute of Information Technology, Wah|Pakistan
COSMIQ Institute of Technology|Pakistan
Dadabhoy Institute of Higher Education|Pakistan
Dawood College of Engineering and Technology|Pakistan
Dow University of Health Sciences|Pakistan
Faisalabad Institute of Textile and Fashion Design|Pakistan
Federal Urdu University of Arts,Science and Technology|Pakistan
Shaheed Benazir Bhutto Women University|Pakistan
Gandhara Institute of Medical Sciences|Pakistan
Government College University Lahore|Pakistan
Government College University Faisalabad|Pakistan
University of Balochistan|Pakistan
Zia-ud-Din University|Pakistan
Gift University|Pakistan
Ghulam Ishaq Khan Institute of Science & Technology|Pakistan
Gangdara Institute Of Science & Technology|Pakistan
The Global College Lahore|Pakistan
Gomal University|Pakistan
Greenwich University|Pakistan
Hajvery University Lahore for Women|Pakistan
Hamdard University|Pakistan
Hitec University|Pakistan
Hazara University|Pakistan
Institute of Business Administration (IBA)|Pakistan
Institute of Business Administration Sukkur|Pakistan
Institute of Industrial Electronics Engineering|Pakistan
International Islamic University|Pakistan
Institute of Management Sciences, Peshawar|Pakistan
Indus Institute of Higher Education|Pakistan
Iqra University|Pakistan
Isra University|Pakistan
Institute of Space Technology|Pakistan
Islamia University of Bahawalpur|Pakistan
Mohammad Ali Jinnah University, Karachi|Pakistan
Mohammad Ali Jinnah University|Pakistan
Jinnah University for Women|Pakistan
KASB Institute of Technology|Pakistan
Karachi Institute of Information Technology|Pakistan
Karakoram International University|Pakistan
Karachi Medical and Dental College|Pakistan
Karachi School of Art|Pakistan
Kohat University of Science and Technology  (KUST)|Pakistan
Lahore College for Women University|Pakistan
Liaquat University of Medical & Health Sciences Jamshoro|Pakistan
Lahore University of Management Sciences|Pakistan
Mohi-ud-Din Islamic University|Pakistan
Mooreland University|Pakistan
Mehran University of Engineering & Technology|Pakistan
Minhaj University Lahore|Pakistan
National College of Arts|Pakistan
NED University of Engineering and Technology Karachi|Pakistan
Newports Institute of Communication & Economics|Pakistan
Nuclear Institute for Agriculture and Biology (NIAB)|Pakistan
FAST - National University of Computer and Emerging Sciences (NUCES)|Pakistan
National University of Modern Languages|Pakistan
National University of Science and Technology|Pakistan
University of Engineering and Technology Peshawar|Pakistan
Karachi Institute Of Economics And Technology|Pakistan
Pak-AIMS (American Institute of Management Sciences)|Pakistan
Institute of Management Sciences, Lahore (IMS)|Pakistan
Hahnamann Honoeopathic Medical College|Pakistan
Qauid-e-Awam University of Engineering Sciences & Technology|Pakistan
Pyramid Education Center|Pakistan
Punjab Institute of Computer science|Pakistan
Pakistan Institute of Engineering and Applied Sciences (PIEAS)|Pakistan
Preston Institute of Management Sciences and Technology (PIMSAT)|Pakistan
Planwel University|Pakistan
Preston University, Pakistan Campus|Pakistan
Punjab University College of Information Tecnology|Pakistan
University of the Punjab|Pakistan
University of the Punjab, Gujranwala Campus|Pakistan
Quaid-i-Azam University|Pakistan
Qurtuba University of Science and Infromation Technology|Pakistan
Riphah International Univeristy|Pakistan
Shah Abdul Latif University Khairpur|Pakistan
Sindh Agricultural University|Pakistan
Sir Syed Institute Of Technology Islamabad|Pakistan
Sir Syed University of Engineering and Technology|Pakistan
Sarhad University of Science & Information Technology, Peshawar|Pakistan
The Superior College|Pakistan
Shaheed Zulifkar Ali Bhutto Institute of Science and Technology|Pakistan
Textile Institute of Pakistan|Pakistan
University of Faisalabad|Pakistan
Arid Agriculture University|Pakistan
University of Agriculture Faisalabad|Pakistan
University of Central Punjab|Pakistan
University of Education|Pakistan
University of Engineering and Technology Lahore|Pakistan
University of Engineering and Technology Taxila|Pakistan
University of Munawwar-ul-Islam|Pakistan
University of Management and Technology|Pakistan
University of NorthWest|Pakistan
University of East|Pakistan
University of Gujrat|Pakistan
University of Karachi|Pakistan
University of Lahore|Pakistan
University of Malakand|Pakistan
University of Sargodha|Pakistan
University of Peshawar|Pakistan
University of South Asia|Pakistan
University of Sindh|Pakistan
University of Science & Technology Bannu|Pakistan
University of Veterinary & Animal Science|Pakistan
University of Wah|Pakistan
Virtual University of Pakistan|Pakistan
Wah Medical College|Pakistan
Zawiya Academy|Pakistan
Arab American University - Jenin|Palestine, State of
Al-Aqsa University|Palestine, State of
Al-Azhar University of Gaza|Palestine, State of
Al-Quds University - The Arab University in Jerusalem|Palestine, State of
Bethlehem University|Palestine, State of
Birzeit University|Palestine, State of
Hebron University|Palestine, State of
Islamic University of Gaza|Palestine, State of
An-Najah National University|Palestine, State of
Palestine Polytechnic University|Palestine, State of
Palestine Technical College-Dier Elbalah|Palestine, State of
Palestine Technical University - Kadoorie|Palestine, State of
Al-Quds Open University|Palestine, State of
University College of Applied Sciences|Palestine, State of
Ummah University|Palestine, State of
University of Palestine|Palestine, State of
Columbus University|Panama
Floret Global University|Panama
Instituto de Enseñanza Superior Oteima|Panama
Universidad Tecnológica Oteima|Panama
Universidad de Cartago|Panama
Universidad Especializada de Las Americas|Panama
Universidad del Istmo|Panama
Universidad Latinoamericana de Ciencia y Tecnologia, Panamá|Panama
Universidad Latina de Panamá|Panama
Universidad Autonoma de Chiriqui|Panama
Universidad Abierta y a Distancia de Panama|Panama
Universidad Interamericana de Educacion a Distancia de Panama|Panama
Universidad de Panamá|Panama
Universidad Católica Santa María La Antigua|Panama
Universidad Tecnológica de Panamá|Panama
Victoria International University|Panama
West Coast University (WCU)|Panama
Divine Word University|Papua New Guinea
Pacific Adventist University|Papua New Guinea
Papua New Guinea University of Technology|Papua New Guinea
University of Goroka|Papua New Guinea
University of Papua New Guinea|Papua New Guinea
Universidad Columbia del Paraguay|Paraguay
Universidad Autónoma de Asunción|Paraguay
Universidad Americana|Paraguay
Universidad Autónoma del Paraguay|Paraguay
Universidad Católica Nuestra Senora de la Asunción|Paraguay
Universidad Comunera|Paraguay
Universidad del Cono Sur de las Américas|Paraguay
Universidad Metropolitana de Asunción|Paraguay
Universidad Nacional de Asunción|Paraguay
Universidad Nacional del Este|Paraguay
Universidad de la Integración de las Americas (UNIDAD)|Paraguay
Universidad del Norte|Paraguay
Universidad Privada del Este|Paraguay
Universidad Marcelino Champagnat|Peru
Universidad Nacional Agraria La Molina|Peru
Pontificia Universidad Católica del Perú|Peru
Universidad San Ignacio de Loyola|Peru
Universidad Andina Nestor Caceares Velasquez|Peru
Universidad Andina del Cusco|Peru
Universidad Alas Peruanas|Peru
Universidad de Ciencias y Humanidades|Peru
Universidad Católica de Santa María|Peru
Universidad Cientifica del Sur|Peru
